FileName, Size,DateModified
         ca_subCA_das_2019012103.nc,31.29 Mbytes,2019-01-21T10:47:20Z
         ca_subCA_das_2019012021.nc,31.29 Mbytes,2019-01-21T03:46:39Z
         ca_subCA_das_2019012015.nc,31.29 Mbytes,2019-01-21T00:52:59Z
         ca_subCA_das_2019012009.nc,31.29 Mbytes,2019-01-20T21:56:23Z
         ca_subCA_das_2019012003.nc,31.29 Mbytes,2019-01-20T10:46:51Z
         ca_subCA_das_2019011921.nc,31.29 Mbytes,2019-01-20T03:46:07Z
         ca_subCA_das_2019011915.nc,31.29 Mbytes,2019-01-20T00:56:10Z
         ca_subCA_das_2019011909.nc,31.29 Mbytes,2019-01-19T21:55:47Z
         ca_subCA_das_2019011903.nc,31.29 Mbytes,2019-01-19T10:46:05Z
         ca_subCA_das_2019011821.nc,31.29 Mbytes,2019-01-19T03:45:40Z
         ca_subCA_das_2019011815.nc,31.29 Mbytes,2019-01-19T00:52:46Z
         ca_subCA_das_2019011809.nc,31.29 Mbytes,2019-01-18T21:56:09Z
         ca_subCA_das_2019011803.nc,31.29 Mbytes,2019-01-18T10:45:45Z
         ca_subCA_das_2019011721.nc,31.29 Mbytes,2019-01-18T03:46:12Z
         ca_subCA_das_2019011715.nc,31.29 Mbytes,2019-01-18T00:56:07Z
         ca_subCA_das_2019011709.nc,31.29 Mbytes,2019-01-17T21:55:59Z
         ca_subCA_das_2019011703.nc,31.29 Mbytes,2019-01-17T10:45:25Z
         ca_subCA_das_2019011621.nc,31.29 Mbytes,2019-01-17T03:45:52Z
         ca_subCA_das_2019011615.nc,31.29 Mbytes,2019-01-17T00:55:40Z
         ca_subCA_das_2019011609.nc,31.29 Mbytes,2019-01-16T21:56:32Z
         ca_subCA_das_2019011603.nc,31.29 Mbytes,2019-01-16T10:45:34Z
         ca_subCA_das_2019011521.nc,31.29 Mbytes,2019-01-16T03:45:09Z
         ca_subCA_das_2019011515.nc,31.29 Mbytes,2019-01-16T00:51:57Z
         ca_subCA_das_2019011509.nc,31.29 Mbytes,2019-01-15T21:52:26Z
         ca_subCA_das_2019011503.nc,31.29 Mbytes,2019-01-15T10:42:13Z
         ca_subCA_das_2019011421.nc,31.29 Mbytes,2019-01-15T03:49:04Z
         ca_subCA_das_2019011415.nc,31.29 Mbytes,2019-01-15T01:04:25Z
         ca_subCA_das_2019011409.nc,31.29 Mbytes,2019-01-14T21:55:20Z
         ca_subCA_das_2019011403.nc,31.29 Mbytes,2019-01-14T10:43:12Z
         ca_subCA_das_2019011321.nc,31.29 Mbytes,2019-01-14T05:31:36Z
         ca_subCA_das_2019011315.nc,31.29 Mbytes,2019-01-14T04:55:22Z
         ca_subCA_das_2019011309.nc,31.29 Mbytes,2019-01-14T04:42:41Z
         ca_subCA_das_2019011303.nc,31.29 Mbytes,2019-01-14T03:59:44Z
         ca_subCA_das_2019011221.nc,31.29 Mbytes,2019-01-14T02:50:23Z
         ca_subCA_das_2019011215.nc,31.29 Mbytes,2019-01-13T21:46:29Z
         ca_subCA_das_2019011209.nc,31.29 Mbytes,2019-01-12T22:07:19Z
         ca_subCA_das_2019011203.nc,31.29 Mbytes,2019-01-12T20:39:33Z
         ca_subCA_das_2019011121.nc,31.29 Mbytes,2019-01-12T20:15:04Z
         ca_subCA_das_2019011115.nc,31.29 Mbytes,2019-01-12T00:55:51Z
         ca_subCA_das_2019011109.nc,31.29 Mbytes,2019-01-11T21:55:43Z
         ca_subCA_das_2019011103.nc,31.29 Mbytes,2019-01-11T10:46:45Z
         ca_subCA_das_2019011021.nc,31.29 Mbytes,2019-01-11T04:04:22Z
         ca_subCA_das_2019011015.nc,31.29 Mbytes,2019-01-11T01:01:49Z
         ca_subCA_das_2019011009.nc,31.29 Mbytes,2019-01-10T22:05:22Z
         ca_subCA_das_2019011003.nc,31.29 Mbytes,2019-01-10T10:47:10Z
         ca_subCA_das_2019010921.nc,31.29 Mbytes,2019-01-10T07:16:01Z
         ca_subCA_das_2019010915.nc,31.29 Mbytes,2019-01-10T06:52:33Z
         ca_subCA_das_2019010909.nc,31.29 Mbytes,2019-01-10T06:22:37Z
         ca_subCA_das_2019010903.nc,31.29 Mbytes,2019-01-09T10:44:03Z
         ca_subCA_das_2019010821.nc,31.29 Mbytes,2019-01-09T03:42:42Z
         ca_subCA_das_2019010815.nc,31.29 Mbytes,2019-01-09T00:53:50Z
         ca_subCA_das_2019010809.nc,31.29 Mbytes,2019-01-08T21:53:15Z
         ca_subCA_das_2019010803.nc,31.29 Mbytes,2019-01-08T10:43:33Z
         ca_subCA_das_2019010721.nc,31.29 Mbytes,2019-01-08T03:42:27Z
         ca_subCA_das_2019010715.nc,31.29 Mbytes,2019-01-08T00:52:20Z
         ca_subCA_das_2019010709.nc,31.29 Mbytes,2019-01-07T21:52:51Z
         ca_subCA_das_2019010703.nc,31.29 Mbytes,2019-01-07T10:43:39Z
         ca_subCA_das_2019010621.nc,31.29 Mbytes,2019-01-07T03:42:36Z
         ca_subCA_das_2019010615.nc,31.29 Mbytes,2019-01-07T00:52:32Z
         ca_subCA_das_2019010609.nc,31.29 Mbytes,2019-01-06T21:53:47Z
         ca_subCA_das_2019010603.nc,31.29 Mbytes,2019-01-06T10:44:41Z
         ca_subCA_das_2019010521.nc,31.29 Mbytes,2019-01-06T03:43:42Z
         ca_subCA_das_2019010515.nc,31.29 Mbytes,2019-01-06T00:52:14Z
         ca_subCA_das_2019010509.nc,31.29 Mbytes,2019-01-05T22:00:10Z
         ca_subCA_das_2019010503.nc,31.29 Mbytes,2019-01-05T10:43:27Z
         ca_subCA_das_2019010421.nc,31.29 Mbytes,2019-01-05T06:08:55Z
         ca_subCA_das_2019010415.nc,31.29 Mbytes,2019-01-05T05:27:54Z
         ca_subCA_das_2019010409.nc,31.29 Mbytes,2019-01-05T04:38:46Z
         ca_subCA_das_2019010403.nc,31.29 Mbytes,2019-01-05T17:02:18Z
         ca_subCA_das_2019010321.nc,31.29 Mbytes,2019-01-05T03:12:28Z
         ca_subCA_das_2019010315.nc,31.29 Mbytes,2019-01-05T02:27:43Z
         ca_subCA_das_2019010309.nc,31.29 Mbytes,2019-01-05T01:44:52Z
         ca_subCA_das_2019010303.nc,31.29 Mbytes,2019-01-05T01:01:43Z
         ca_subCA_das_2019010221.nc,31.29 Mbytes,2019-01-04T01:03:57Z
         ca_subCA_das_2019010215.nc,31.29 Mbytes,2019-01-04T00:36:02Z
         ca_subCA_das_2019010209.nc,31.29 Mbytes,2019-01-04T00:11:55Z
         ca_subCA_das_2019010203.nc,31.29 Mbytes,2019-01-02T10:42:22Z
         ca_subCA_das_2019010121.nc,31.29 Mbytes,2019-01-02T03:49:57Z
         ca_subCA_das_2019010115.nc,31.29 Mbytes,2019-01-02T01:00:57Z
         ca_subCA_das_2019010109.nc,31.29 Mbytes,2019-01-01T22:01:08Z
         ca_subCA_das_2019010103.nc,31.29 Mbytes,2019-01-01T10:49:50Z
         ca_subCA_das_2018123121.nc,31.29 Mbytes,2019-01-01T03:50:59Z
         ca_subCA_das_2018123115.nc,31.29 Mbytes,2019-01-01T01:00:58Z
         ca_subCA_das_2018123109.nc,31.29 Mbytes,2018-12-31T22:04:56Z
         ca_subCA_das_2018123103.nc,31.29 Mbytes,2018-12-31T10:42:45Z
         ca_subCA_das_2018123021.nc,31.29 Mbytes,2018-12-31T03:42:50Z
         ca_subCA_das_2018123015.nc,31.29 Mbytes,2018-12-31T00:52:12Z
         ca_subCA_das_2018123009.nc,31.29 Mbytes,2018-12-30T21:52:20Z
         ca_subCA_das_2018123003.nc,31.29 Mbytes,2018-12-30T10:42:15Z
         ca_subCA_das_2018122921.nc,31.29 Mbytes,2018-12-30T03:42:22Z
         ca_subCA_das_2018122915.nc,31.29 Mbytes,2018-12-30T00:52:13Z
         ca_subCA_das_2018122909.nc,31.29 Mbytes,2018-12-29T21:52:45Z
         ca_subCA_das_2018122903.nc,31.29 Mbytes,2018-12-29T10:48:56Z
         ca_subCA_das_2018122821.nc,31.29 Mbytes,2018-12-29T03:49:02Z
         ca_subCA_das_2018122815.nc,31.29 Mbytes,2018-12-29T00:59:36Z
         ca_subCA_das_2018122809.nc,31.29 Mbytes,2018-12-28T22:02:52Z
         ca_subCA_das_2018122803.nc,31.29 Mbytes,2018-12-28T10:48:56Z
         ca_subCA_das_2018122721.nc,31.29 Mbytes,2018-12-28T03:49:17Z
         ca_subCA_das_2018122715.nc,31.29 Mbytes,2018-12-28T00:58:12Z
         ca_subCA_das_2018122709.nc,31.29 Mbytes,2018-12-27T21:52:58Z
         ca_subCA_das_2018122703.nc,31.29 Mbytes,2018-12-27T10:43:41Z
         ca_subCA_das_2018122621.nc,31.29 Mbytes,2018-12-27T03:42:38Z
         ca_subCA_das_2018122615.nc,31.29 Mbytes,2018-12-27T00:52:35Z
         ca_subCA_das_2018122609.nc,31.29 Mbytes,2018-12-26T21:52:57Z
         ca_subCA_das_2018122603.nc,31.29 Mbytes,2018-12-26T10:43:40Z
         ca_subCA_das_2018122521.nc,31.29 Mbytes,2018-12-26T03:42:31Z
         ca_subCA_das_2018122515.nc,31.29 Mbytes,2018-12-26T00:52:32Z
         ca_subCA_das_2018122509.nc,31.29 Mbytes,2018-12-25T21:52:49Z
         ca_subCA_das_2018122503.nc,31.29 Mbytes,2018-12-25T10:43:38Z
         ca_subCA_das_2018122421.nc,31.29 Mbytes,2018-12-25T03:42:47Z
         ca_subCA_das_2018122415.nc,31.29 Mbytes,2018-12-25T00:52:29Z
         ca_subCA_das_2018122409.nc,31.29 Mbytes,2018-12-24T21:53:00Z
         ca_subCA_das_2018122403.nc,31.29 Mbytes,2018-12-24T10:43:40Z
         ca_subCA_das_2018122321.nc,31.29 Mbytes,2018-12-24T03:42:44Z
         ca_subCA_das_2018122315.nc,31.29 Mbytes,2018-12-24T00:52:34Z
         ca_subCA_das_2018122309.nc,31.29 Mbytes,2018-12-23T21:53:00Z
         ca_subCA_das_2018122303.nc,31.29 Mbytes,2018-12-23T10:43:56Z
         ca_subCA_das_2018122221.nc,31.29 Mbytes,2018-12-23T03:42:26Z
         ca_subCA_das_2018122215.nc,31.29 Mbytes,2018-12-23T00:54:17Z
         ca_subCA_das_2018122209.nc,31.29 Mbytes,2018-12-22T21:53:14Z
         ca_subCA_das_2018122203.nc,31.29 Mbytes,2018-12-22T10:43:37Z
         ca_subCA_das_2018122121.nc,31.29 Mbytes,2018-12-22T03:42:46Z
         ca_subCA_das_2018122115.nc,31.29 Mbytes,2018-12-22T00:52:55Z
         ca_subCA_das_2018122109.nc,31.29 Mbytes,2018-12-21T21:56:03Z
         ca_subCA_das_2018122103.nc,31.29 Mbytes,2018-12-21T10:46:53Z
         ca_subCA_das_2018122021.nc,31.29 Mbytes,2018-12-21T03:42:35Z
         ca_subCA_das_2018122015.nc,31.29 Mbytes,2018-12-21T00:52:49Z
         ca_subCA_das_2018122009.nc,31.29 Mbytes,2018-12-20T21:52:54Z
         ca_subCA_das_2018122003.nc,31.29 Mbytes,2018-12-20T10:43:45Z
         ca_subCA_das_2018121921.nc,31.29 Mbytes,2018-12-20T03:42:17Z
         ca_subCA_das_2018121915.nc,31.29 Mbytes,2018-12-20T00:52:44Z
         ca_subCA_das_2018121909.nc,31.29 Mbytes,2018-12-19T21:53:16Z
         ca_subCA_das_2018121903.nc,31.29 Mbytes,2018-12-19T10:43:42Z
         ca_subCA_das_2018121821.nc,31.29 Mbytes,2018-12-19T03:42:27Z
         ca_subCA_das_2018121815.nc,31.29 Mbytes,2018-12-19T00:52:45Z
         ca_subCA_das_2018121809.nc,31.29 Mbytes,2018-12-18T21:53:01Z
         ca_subCA_das_2018121803.nc,31.29 Mbytes,2018-12-18T10:43:31Z
         ca_subCA_das_2018121721.nc,31.29 Mbytes,2018-12-18T03:42:40Z
         ca_subCA_das_2018121715.nc,31.29 Mbytes,2018-12-18T00:52:51Z
         ca_subCA_das_2018121709.nc,31.29 Mbytes,2018-12-17T21:53:25Z
         ca_subCA_das_2018121703.nc,31.29 Mbytes,2018-12-17T10:43:29Z
         ca_subCA_das_2018121621.nc,31.29 Mbytes,2018-12-17T03:42:30Z
         ca_subCA_das_2018121615.nc,31.29 Mbytes,2018-12-17T00:52:47Z
         ca_subCA_das_2018121609.nc,31.29 Mbytes,2018-12-16T21:52:57Z
         ca_subCA_das_2018121603.nc,31.29 Mbytes,2018-12-16T10:43:26Z
         ca_subCA_das_2018121521.nc,31.29 Mbytes,2018-12-16T03:42:47Z
         ca_subCA_das_2018121515.nc,31.29 Mbytes,2018-12-16T00:52:45Z
         ca_subCA_das_2018121509.nc,31.29 Mbytes,2018-12-15T21:52:59Z
         ca_subCA_das_2018121503.nc,31.29 Mbytes,2018-12-15T10:27:42Z
         ca_subCA_das_2018121421.nc,31.29 Mbytes,2018-12-15T03:42:44Z
         ca_subCA_das_2018121415.nc,31.29 Mbytes,2018-12-15T00:52:28Z
         ca_subCA_das_2018121409.nc,31.29 Mbytes,2018-12-14T21:52:56Z
         ca_subCA_das_2018121403.nc,31.29 Mbytes,2018-12-14T10:43:41Z
         ca_subCA_das_2018121321.nc,31.29 Mbytes,2018-12-14T03:42:37Z
         ca_subCA_das_2018121315.nc,31.29 Mbytes,2018-12-14T00:52:35Z
         ca_subCA_das_2018121309.nc,31.29 Mbytes,2018-12-13T21:53:06Z
         ca_subCA_das_2018121303.nc,31.29 Mbytes,2018-12-13T10:43:48Z
         ca_subCA_das_2018121221.nc,31.29 Mbytes,2018-12-13T03:42:44Z
         ca_subCA_das_2018121215.nc,31.29 Mbytes,2018-12-13T00:52:46Z
         ca_subCA_das_2018121209.nc,31.29 Mbytes,2018-12-12T21:56:10Z
         ca_subCA_das_2018121203.nc,31.29 Mbytes,2018-12-12T10:46:50Z
         ca_subCA_das_2018121121.nc,31.29 Mbytes,2018-12-12T03:45:47Z
         ca_subCA_das_2018121115.nc,31.29 Mbytes,2018-12-12T00:52:58Z
         ca_subCA_das_2018121109.nc,31.29 Mbytes,2018-12-11T21:56:17Z
         ca_subCA_das_2018121103.nc,31.29 Mbytes,2018-12-11T10:43:50Z
         ca_subCA_das_2018121021.nc,31.29 Mbytes,2018-12-11T03:42:37Z
         ca_subCA_das_2018121015.nc,31.29 Mbytes,2018-12-11T00:52:39Z
         ca_subCA_das_2018121009.nc,31.29 Mbytes,2018-12-10T21:53:18Z
         ca_subCA_das_2018121003.nc,31.29 Mbytes,2018-12-10T10:43:49Z
         ca_subCA_das_2018120921.nc,31.29 Mbytes,2018-12-10T03:42:22Z
         ca_subCA_das_2018120915.nc,31.29 Mbytes,2018-12-10T00:52:33Z
         ca_subCA_das_2018120909.nc,31.29 Mbytes,2018-12-09T21:52:56Z
         ca_subCA_das_2018120903.nc,31.29 Mbytes,2018-12-09T10:43:55Z
         ca_subCA_das_2018120821.nc,31.29 Mbytes,2018-12-09T03:42:19Z
         ca_subCA_das_2018120815.nc,31.29 Mbytes,2018-12-09T00:52:27Z
         ca_subCA_das_2018120809.nc,31.29 Mbytes,2018-12-08T21:52:44Z
         ca_subCA_das_2018120803.nc,31.29 Mbytes,2018-12-08T10:43:36Z
         ca_subCA_das_2018120721.nc,31.29 Mbytes,2018-12-08T03:42:53Z
         ca_subCA_das_2018120715.nc,31.29 Mbytes,2018-12-08T00:55:49Z
         ca_subCA_das_2018120709.nc,31.29 Mbytes,2018-12-07T21:56:30Z
         ca_subCA_das_2018120703.nc,31.29 Mbytes,2018-12-07T10:46:58Z
         ca_subCA_das_2018120621.nc,31.29 Mbytes,2018-12-07T04:03:38Z
         ca_subCA_das_2018120615.nc,31.29 Mbytes,2018-12-07T01:04:58Z
         ca_subCA_das_2018120609.nc,31.29 Mbytes,2018-12-06T22:04:26Z
         ca_subCA_das_2018120603.nc,31.29 Mbytes,2018-12-06T10:46:56Z
         ca_subCA_das_2018120521.nc,31.29 Mbytes,2018-12-06T03:47:42Z
         ca_subCA_das_2018120515.nc,31.29 Mbytes,2018-12-06T00:56:02Z
         ca_subCA_das_2018120509.nc,31.29 Mbytes,2018-12-05T21:56:34Z
         ca_subCA_das_2018120503.nc,31.29 Mbytes,2018-12-05T10:46:53Z
         ca_subCA_das_2018120421.nc,31.29 Mbytes,2018-12-05T03:45:55Z
         ca_subCA_das_2018120415.nc,31.29 Mbytes,2018-12-05T00:55:59Z
         ca_subCA_das_2018120409.nc,31.29 Mbytes,2018-12-04T21:57:10Z
         ca_subCA_das_2018120403.nc,31.29 Mbytes,2018-12-04T10:46:58Z
         ca_subCA_das_2018120321.nc,31.29 Mbytes,2018-12-04T03:45:50Z
         ca_subCA_das_2018120315.nc,31.29 Mbytes,2018-12-04T00:55:35Z
         ca_subCA_das_2018120309.nc,31.29 Mbytes,2018-12-03T21:56:30Z
         ca_subCA_das_2018120303.nc,31.29 Mbytes,2018-12-03T10:45:42Z
         ca_subCA_das_2018120221.nc,31.29 Mbytes,2018-12-03T03:46:13Z
         ca_subCA_das_2018120215.nc,31.29 Mbytes,2018-12-03T00:56:03Z
         ca_subCA_das_2018120209.nc,31.29 Mbytes,2018-12-02T21:56:19Z
         ca_subCA_das_2018120203.nc,31.29 Mbytes,2018-12-02T10:46:52Z
         ca_subCA_das_2018120121.nc,31.29 Mbytes,2018-12-02T03:45:58Z
         ca_subCA_das_2018120115.nc,31.29 Mbytes,2018-12-02T00:55:52Z
         ca_subCA_das_2018120109.nc,31.29 Mbytes,2018-12-01T21:56:28Z
         ca_subCA_das_2018120103.nc,31.29 Mbytes,2018-12-01T10:47:10Z
         ca_subCA_das_2018113021.nc,31.29 Mbytes,2018-12-01T03:45:58Z
         ca_subCA_das_2018113015.nc,31.29 Mbytes,2018-12-01T00:56:02Z
         ca_subCA_das_2018113009.nc,31.29 Mbytes,2018-11-30T21:56:04Z
         ca_subCA_das_2018113003.nc,31.29 Mbytes,2018-11-30T10:46:32Z
         ca_subCA_das_2018112921.nc,31.29 Mbytes,2018-11-30T04:00:54Z
         ca_subCA_das_2018112915.nc,31.29 Mbytes,2018-11-30T01:08:28Z
         ca_subCA_das_2018112909.nc,31.29 Mbytes,2018-11-29T21:57:20Z
         ca_subCA_das_2018112903.nc,31.29 Mbytes,2018-11-29T10:47:08Z
         ca_subCA_das_2018112821.nc,31.29 Mbytes,2018-11-29T03:46:50Z
         ca_subCA_das_2018112815.nc,31.29 Mbytes,2018-11-29T00:57:24Z
         ca_subCA_das_2018112809.nc,31.29 Mbytes,2018-11-28T21:56:07Z
         ca_subCA_das_2018112803.nc,31.29 Mbytes,2018-11-28T10:46:57Z
         ca_subCA_das_2018112721.nc,31.29 Mbytes,2018-11-28T03:45:55Z
         ca_subCA_das_2018112715.nc,31.29 Mbytes,2018-11-28T00:55:38Z
         ca_subCA_das_2018112709.nc,31.29 Mbytes,2018-11-27T21:56:08Z
         ca_subCA_das_2018112703.nc,31.29 Mbytes,2018-11-27T10:46:51Z
         ca_subCA_das_2018112621.nc,31.29 Mbytes,2018-11-27T03:45:49Z
         ca_subCA_das_2018112615.nc,31.29 Mbytes,2018-11-27T00:55:36Z
         ca_subCA_das_2018112609.nc,31.29 Mbytes,2018-11-26T21:56:07Z
         ca_subCA_das_2018112603.nc,31.29 Mbytes,2018-11-26T10:47:01Z
         ca_subCA_das_2018112521.nc,31.29 Mbytes,2018-11-26T03:46:00Z
         ca_subCA_das_2018112515.nc,31.29 Mbytes,2018-11-26T00:55:46Z
         ca_subCA_das_2018112509.nc,31.29 Mbytes,2018-11-25T21:55:49Z
         ca_subCA_das_2018112503.nc,31.29 Mbytes,2018-11-25T10:47:15Z
         ca_subCA_das_2018112421.nc,31.29 Mbytes,2018-11-25T03:45:43Z
         ca_subCA_das_2018112415.nc,31.29 Mbytes,2018-11-25T00:55:44Z
         ca_subCA_das_2018112409.nc,31.29 Mbytes,2018-11-24T21:55:49Z
         ca_subCA_das_2018112403.nc,31.29 Mbytes,2018-11-24T10:47:21Z
         ca_subCA_das_2018112321.nc,31.29 Mbytes,2018-11-24T03:45:41Z
         ca_subCA_das_2018112315.nc,31.29 Mbytes,2018-11-24T00:56:00Z
         ca_subCA_das_2018112309.nc,31.29 Mbytes,2018-11-23T21:56:55Z
         ca_subCA_das_2018112303.nc,31.29 Mbytes,2018-11-23T10:47:04Z
         ca_subCA_das_2018112221.nc,31.29 Mbytes,2018-11-23T03:45:58Z
         ca_subCA_das_2018112215.nc,31.29 Mbytes,2018-11-23T00:55:40Z
         ca_subCA_das_2018112209.nc,31.29 Mbytes,2018-11-22T21:56:36Z
         ca_subCA_das_2018112203.nc,31.29 Mbytes,2018-11-22T10:46:47Z
         ca_subCA_das_2018112121.nc,31.29 Mbytes,2018-11-22T03:45:39Z
         ca_subCA_das_2018112115.nc,31.29 Mbytes,2018-11-22T00:55:43Z
         ca_subCA_das_2018112109.nc,31.29 Mbytes,2018-11-21T21:56:38Z
         ca_subCA_das_2018112103.nc,31.29 Mbytes,2018-11-21T10:46:59Z
         ca_subCA_das_2018112021.nc,31.29 Mbytes,2018-11-21T03:45:47Z
         ca_subCA_das_2018112015.nc,31.29 Mbytes,2018-11-21T00:55:53Z
         ca_subCA_das_2018112009.nc,31.29 Mbytes,2018-11-20T21:57:15Z
         ca_subCA_das_2018112003.nc,31.29 Mbytes,2018-11-20T10:46:49Z
         ca_subCA_das_2018111921.nc,31.29 Mbytes,2018-11-20T03:45:33Z
         ca_subCA_das_2018111915.nc,31.29 Mbytes,2018-11-20T00:56:25Z
         ca_subCA_das_2018111909.nc,31.29 Mbytes,2018-11-19T21:55:50Z
         ca_subCA_das_2018111903.nc,31.29 Mbytes,2018-11-19T10:46:30Z
         ca_subCA_das_2018111821.nc,31.29 Mbytes,2018-11-19T03:45:50Z
         ca_subCA_das_2018111815.nc,31.29 Mbytes,2018-11-19T00:55:40Z
         ca_subCA_das_2018111809.nc,31.29 Mbytes,2018-11-18T21:56:43Z
         ca_subCA_das_2018111803.nc,31.29 Mbytes,2018-11-18T10:46:58Z
         ca_subCA_das_2018111721.nc,31.29 Mbytes,2018-11-18T03:45:55Z
         ca_subCA_das_2018111715.nc,31.29 Mbytes,2018-11-18T00:55:55Z
         ca_subCA_das_2018111709.nc,31.29 Mbytes,2018-11-17T21:56:46Z
         ca_subCA_das_2018111703.nc,31.29 Mbytes,2018-11-17T10:47:00Z
         ca_subCA_das_2018111621.nc,31.29 Mbytes,2018-11-17T03:46:00Z
         ca_subCA_das_2018111615.nc,31.29 Mbytes,2018-11-17T00:56:41Z
         ca_subCA_das_2018111609.nc,31.29 Mbytes,2018-11-16T21:56:42Z
         ca_subCA_das_2018111603.nc,31.29 Mbytes,2018-11-16T10:47:51Z
         ca_subCA_das_2018111521.nc,31.29 Mbytes,2018-11-16T03:45:46Z
         ca_subCA_das_2018111515.nc,31.29 Mbytes,2018-11-16T00:55:49Z
         ca_subCA_das_2018111509.nc,31.29 Mbytes,2018-11-15T21:56:38Z
         ca_subCA_das_2018111503.nc,31.29 Mbytes,2018-11-15T10:47:12Z
         ca_subCA_das_2018111421.nc,31.29 Mbytes,2018-11-15T03:45:59Z
         ca_subCA_das_2018111415.nc,31.29 Mbytes,2018-11-15T00:55:38Z
         ca_subCA_das_2018111409.nc,31.29 Mbytes,2018-11-14T21:56:49Z
         ca_subCA_das_2018111403.nc,31.29 Mbytes,2018-11-14T10:47:03Z
         ca_subCA_das_2018111321.nc,31.29 Mbytes,2018-11-14T03:45:51Z
         ca_subCA_das_2018111315.nc,31.29 Mbytes,2018-11-14T00:55:38Z
         ca_subCA_das_2018111309.nc,31.29 Mbytes,2018-11-13T21:56:14Z
         ca_subCA_das_2018111303.nc,31.29 Mbytes,2018-11-13T21:38:35Z
         ca_subCA_das_2018111221.nc,31.29 Mbytes,2018-11-13T03:45:35Z
         ca_subCA_das_2018111215.nc,31.29 Mbytes,2018-11-13T00:55:55Z
         ca_subCA_das_2018111209.nc,31.29 Mbytes,2018-11-12T21:57:04Z
         ca_subCA_das_2018111203.nc,31.29 Mbytes,2018-11-12T10:46:53Z
         ca_subCA_das_2018111121.nc,31.29 Mbytes,2018-11-12T03:46:04Z
         ca_subCA_das_2018111115.nc,31.29 Mbytes,2018-11-12T00:52:47Z
         ca_subCA_das_2018111109.nc,31.29 Mbytes,2018-11-11T21:56:03Z
         ca_subCA_das_2018111103.nc,31.29 Mbytes,2018-11-11T10:46:36Z
         ca_subCA_das_2018111021.nc,31.29 Mbytes,2018-11-11T03:45:52Z
         ca_subCA_das_2018111015.nc,31.29 Mbytes,2018-11-11T00:55:59Z
         ca_subCA_das_2018111009.nc,31.29 Mbytes,2018-11-10T21:57:09Z
         ca_subCA_das_2018111003.nc,31.29 Mbytes,2018-11-10T10:47:02Z
         ca_subCA_das_2018110921.nc,31.29 Mbytes,2018-11-10T03:46:16Z
         ca_subCA_das_2018110915.nc,31.29 Mbytes,2018-11-10T00:52:32Z
         ca_subCA_das_2018110909.nc,31.29 Mbytes,2018-11-09T21:56:12Z
         ca_subCA_das_2018110903.nc,31.29 Mbytes,2018-11-09T10:46:34Z
         ca_subCA_das_2018110821.nc,31.29 Mbytes,2018-11-09T03:45:49Z
         ca_subCA_das_2018110815.nc,31.29 Mbytes,2018-11-09T00:55:34Z
         ca_subCA_das_2018110809.nc,31.29 Mbytes,2018-11-08T21:56:54Z
         ca_subCA_das_2018110803.nc,31.29 Mbytes,2018-11-08T10:46:44Z
         ca_subCA_das_2018110721.nc,31.29 Mbytes,2018-11-08T03:45:55Z
         ca_subCA_das_2018110715.nc,31.29 Mbytes,2018-11-08T00:56:12Z
         ca_subCA_das_2018110709.nc,31.29 Mbytes,2018-11-07T21:57:12Z
         ca_subCA_das_2018110703.nc,31.29 Mbytes,2018-11-07T10:46:57Z
         ca_subCA_das_2018110621.nc,31.29 Mbytes,2018-11-07T03:45:47Z
         ca_subCA_das_2018110615.nc,31.29 Mbytes,2018-11-07T00:55:59Z
         ca_subCA_das_2018110609.nc,31.29 Mbytes,2018-11-06T21:56:24Z
         ca_subCA_das_2018110603.nc,31.29 Mbytes,2018-11-06T10:46:28Z
         ca_subCA_das_2018110521.nc,31.29 Mbytes,2018-11-06T03:45:57Z
         ca_subCA_das_2018110515.nc,31.29 Mbytes,2018-11-06T00:55:44Z
         ca_subCA_das_2018110509.nc,31.29 Mbytes,2018-11-05T21:57:09Z
         ca_subCA_das_2018110503.nc,31.29 Mbytes,2018-11-05T10:46:51Z
         ca_subCA_das_2018110421.nc,31.29 Mbytes,2018-11-05T03:46:00Z
         ca_subCA_das_2018110415.nc,31.29 Mbytes,2018-11-05T00:56:54Z
         ca_subCA_das_2018110409.nc,31.29 Mbytes,2018-11-04T21:56:36Z
